time	V(vctrl)	V(vee)	V(vo)	V(vs)
8.737774022304998e-06	0.000000e+00	2.400000e+01	9.096266e+00	-4.186692e-01
8.738221953558936e-06	0.000000e+00	2.400000e+01	9.096266e+00	-4.186637e-01
8.738858411531632e-06	0.000000e+00	2.400000e+01	9.096267e+00	-4.186558e-01
8.739771280800957e-06	0.000000e+00	2.400000e+01	9.096268e+00	-4.186444e-01
8.741597019339391e-06	0.000000e+00	2.400000e+01	9.096270e+00	-4.186218e-01
8.742160008075100e-06	0.000000e+00	2.400000e+01	9.096270e+00	-4.186148e-01
8.742473751566357e-06	0.000000e+00	2.400000e+01	9.096271e+00	-4.186109e-01
8.742606069978877e-06	0.000000e+00	2.400000e+01	9.096271e+00	-4.186093e-01
8.742781640123237e-06	0.000000e+00	2.400000e+01	9.096271e+00	-4.186071e-01
8.743019635449158e-06	0.000000e+00	2.400000e+01	9.096271e+00	-4.186041e-01
8.743495626101000e-06	0.000000e+00	2.400000e+01	9.096272e+00	-4.185982e-01
8.744447607404900e-06	0.000000e+00	2.400000e+01	9.096272e+00	-4.185864e-01
8.746351570012700e-06	0.000000e+00	2.400000e+01	9.096273e+00	-4.185628e-01
8.748993090968446e-06	0.000000e+00	2.400000e+01	9.096276e+00	-4.185300e-01
8.752382959656283e-06	0.000000e+00	2.400000e+01	9.096279e+00	-4.184878e-01
8.756471075010985e-06	0.000000e+00	2.400000e+01	9.096283e+00	-4.184370e-01
8.760406295617177e-06	0.000000e+00	2.400000e+01	9.096287e+00	-4.183881e-01
8.764609528453182e-06	0.000000e+00	2.400000e+01	9.096291e+00	-4.183358e-01
8.769725910259688e-06	0.000000e+00	2.400000e+01	9.096295e+00	-4.182721e-01
8.777570128286555e-06	0.000000e+00	2.400000e+01	9.096302e+00	-4.181743e-01
8.786992754450905e-06	0.000000e+00	2.400000e+01	9.096310e+00	-4.180568e-01
8.787033472718638e-06	0.000000e+00	2.400000e+01	9.096310e+00	-4.180563e-01
8.787114909254322e-06	0.000000e+00	2.400000e+01	9.096311e+00	-4.180553e-01
8.787277782325471e-06	0.000000e+00	2.400000e+01	9.096311e+00	-4.180532e-01
8.787603528467988e-06	0.000000e+00	2.400000e+01	9.096311e+00	-4.180492e-01
8.787939438616209e-06	0.000000e+00	2.400000e+01	9.096311e+00	-4.180450e-01
8.788234848966688e-06	0.000000e+00	2.400000e+01	9.096312e+00	-4.180413e-01
8.788440744175990e-06	0.000000e+00	2.400000e+01	9.096312e+00	-4.180387e-01
8.788678965427959e-06	0.000000e+00	2.400000e+01	9.096312e+00	-4.180357e-01
8.788935067496981e-06	0.000000e+00	2.400000e+01	9.096312e+00	-4.180325e-01
8.789447271635026e-06	0.000000e+00	2.400000e+01	9.096313e+00	-4.180261e-01
8.790015529040133e-06	0.000000e+00	2.400000e+01	9.096313e+00	-4.180191e-01
8.790626085923613e-06	0.000000e+00	2.400000e+01	9.096313e+00	-4.180114e-01
8.791341464318156e-06	0.000000e+00	2.400000e+01	9.096313e+00	-4.180025e-01
8.792772221107460e-06	0.000000e+00	2.400000e+01	9.096315e+00	-4.179846e-01
8.794849581088976e-06	0.000000e+00	2.400000e+01	9.096316e+00	-4.179586e-01
8.797349445839511e-06	0.000000e+00	2.400000e+01	9.096319e+00	-4.179274e-01
8.800054195224043e-06	0.000000e+00	2.400000e+01	9.096321e+00	-4.178936e-01
8.800608697579100e-06	0.000000e+00	2.400000e+01	9.096321e+00	-4.178867e-01
8.801717702288997e-06	0.000000e+00	2.400000e+01	9.096322e+00	-4.178728e-01
8.801994953466525e-06	0.000000e+00	2.400000e+01	9.096323e+00	-4.178693e-01
8.802549455821582e-06	0.000000e+00	2.400000e+01	9.096323e+00	-4.178624e-01
8.803658460531478e-06	0.000000e+00	2.400000e+01	9.096324e+00	-4.178485e-01
8.804445766820868e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178387e-01
8.804521194817616e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178377e-01
8.804672050811329e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178358e-01
8.804844453288822e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178337e-01
8.805041440911217e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178312e-01
8.805305098369062e-06	0.000000e+00	2.400000e+01	9.096325e+00	-4.178279e-01
8.805633227161429e-06	0.000000e+00	2.400000e+01	9.096326e+00	-4.178238e-01
8.805814419753175e-06	0.000000e+00	2.400000e+01	9.096326e+00	-4.178216e-01
8.806044474720656e-06	0.000000e+00	2.400000e+01	9.096326e+00	-4.178187e-01
8.806225992186861e-06	0.000000e+00	2.400000e+01	9.096326e+00	-4.178164e-01
8.806445631951787e-06	0.000000e+00	2.400000e+01	9.096326e+00	-4.178137e-01
8.806829894852149e-06	0.000000e+00	2.400000e+01	9.096327e+00	-4.178088e-01
8.807456916151181e-06	0.000000e+00	2.400000e+01	9.096327e+00	-4.178010e-01
8.808710958749244e-06	0.000000e+00	2.400000e+01	9.096328e+00	-4.177853e-01
8.810015261528957e-06	0.000000e+00	2.400000e+01	9.096329e+00	-4.177690e-01
8.810186245203659e-06	0.000000e+00	2.400000e+01	9.096330e+00	-4.177668e-01
8.810528212553279e-06	0.000000e+00	2.400000e+01	9.096330e+00	-4.177625e-01
8.811001710631264e-06	0.000000e+00	2.400000e+01	9.096330e+00	-4.177566e-01
8.811376865505878e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177519e-01
8.811566691128980e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177496e-01
8.811770009441253e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177470e-01
8.811867374430155e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177458e-01
8.811995589668277e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177442e-01
8.812243711047406e-06	0.000000e+00	2.400000e+01	9.096331e+00	-4.177411e-01
8.812706802409755e-06	0.000000e+00	2.400000e+01	9.096332e+00	-4.177352e-01
8.813333901686341e-06	0.000000e+00	2.400000e+01	9.096332e+00	-4.177274e-01
8.814588100239515e-06	0.000000e+00	2.400000e+01	9.096333e+00	-4.177117e-01
8.816709623579331e-06	0.000000e+00	2.400000e+01	9.096334e+00	-4.176851e-01
8.820952670259181e-06	0.000000e+00	2.400000e+01	9.096338e+00	-4.176319e-01
8.828205127968001e-06	0.000000e+00	2.400000e+01	9.096344e+00	-4.175409e-01
8.842710043385641e-06	0.000000e+00	2.400000e+01	9.096354e+00	-4.173587e-01
9.045778859233461e-06	0.000000e+00	2.400000e+01	9.096467e+00	-4.147697e-01
9.277857505916778e-06	0.000000e+00	2.400000e+01	9.096499e+00	-4.117189e-01
9.742014799283411e-06	0.000000e+00	2.400000e+01	9.096256e+00	-4.052842e-01
1.044099999999971e-05	0.000000e+00	2.400000e+01	9.095119e+00	-3.945552e-01
1.044109999999974e-05	2.400000e+00	2.400000e+01	9.095119e+00	-3.800743e-01
1.044129999999981e-05	7.200000e+00	2.400000e+01	9.095119e+00	-3.203366e-01
1.044150359218524e-05	1.208621e+01	2.400000e+01	9.095119e+00	-1.748748e-01
1.044169399111537e-05	1.665579e+01	2.400000e+01	9.095118e+00	7.022488e-02
1.044195940843587e-05	2.302580e+01	2.400000e+01	9.095118e+00	6.123059e-01
1.044199999999961e-05	2.400000e+01	2.400000e+01	9.095118e+00	7.173290e-01
1.044200405915605e-05	2.400000e+01	2.400000e+01	9.095118e+00	7.280976e-01
1.044201217746872e-05	2.400000e+01	2.400000e+01	9.095118e+00	7.497143e-01
1.044202841409426e-05	2.400000e+01	2.400000e+01	9.095118e+00	7.931580e-01
1.044206088734534e-05	2.400000e+01	2.400000e+01	9.095118e+00	8.803589e-01
1.044212583384730e-05	2.400000e+01	2.400000e+01	9.095117e+00	1.053810e+00
1.044225572685120e-05	2.400000e+01	2.400000e+01	9.095117e+00	1.391553e+00
1.044251551285923e-05	2.400000e+01	2.400000e+01	9.095116e+00	2.028448e+00
1.044303508487528e-05	2.400000e+01	2.400000e+01	9.095115e+00	3.178576e+00
1.044357811106115e-05	2.400000e+01	2.400000e+01	9.095114e+00	4.235306e+00
1.044446496465063e-05	2.400000e+01	2.400000e+01	9.095112e+00	5.711780e+00
1.044564038898662e-05	2.400000e+01	2.400000e+01	9.095109e+00	7.466287e+00
1.044674654625309e-05	2.400000e+01	2.400000e+01	9.095106e+00	1.089791e+01
1.044759457183254e-05	2.400000e+01	2.400000e+01	9.095104e+00	1.358086e+01
1.044833720703305e-05	2.400000e+01	2.400000e+01	9.095102e+00	1.444523e+01
1.044896959005357e-05	2.400000e+01	2.400000e+01	9.095101e+00	1.494898e+01
1.044965020313184e-05	2.400000e+01	2.400000e+01	9.095099e+00	1.554838e+01
1.045076690852362e-05	2.400000e+01	2.400000e+01	9.095098e+00	1.646235e+01
1.045191850523788e-05	2.400000e+01	2.400000e+01	9.095095e+00	1.707688e+01
1.045341377877915e-05	2.400000e+01	2.400000e+01	9.095091e+00	1.762649e+01
1.045512913680122e-05	2.400000e+01	2.400000e+01	9.095087e+00	1.810210e+01
1.045706120915793e-05	2.400000e+01	2.400000e+01	9.095083e+00	1.850630e+01
1.045991303281145e-05	2.400000e+01	2.400000e+01	9.095077e+00	1.887829e+01
1.046315875611790e-05	2.400000e+01	2.400000e+01	9.095069e+00	1.918454e+01
1.046648575432651e-05	2.400000e+01	2.400000e+01	9.095061e+00	1.937964e+01
1.047308420255725e-05	2.400000e+01	2.400000e+01	9.095046e+00	1.963820e+01
1.047984719147808e-05	2.400000e+01	2.400000e+01	9.095032e+00	1.977798e+01
1.048740582552206e-05	2.400000e+01	2.400000e+01	9.095015e+00	1.988196e+01
1.049552758074180e-05	2.400000e+01	2.400000e+01	9.094996e+00	1.994051e+01
1.050464331685806e-05	2.400000e+01	2.400000e+01	9.094976e+00	1.999207e+01
1.051446136110870e-05	2.400000e+01	2.400000e+01	9.094955e+00	2.001521e+01
1.052505886684342e-05	2.400000e+01	2.400000e+01	9.094933e+00	2.004211e+01
1.053535801049917e-05	2.400000e+01	2.400000e+01	9.094911e+00	2.004646e+01
1.054519932576427e-05	2.400000e+01	2.400000e+01	9.094890e+00	2.006124e+01
1.055592110172179e-05	2.400000e+01	2.400000e+01	9.094868e+00	2.005811e+01
1.056477532012821e-05	2.400000e+01	2.400000e+01	9.094850e+00	2.006870e+01
1.057542960207795e-05	2.400000e+01	2.400000e+01	9.094828e+00	2.006231e+01
1.058276714910452e-05	2.400000e+01	2.400000e+01	9.094813e+00	2.007136e+01
1.059324236608720e-05	2.400000e+01	2.400000e+01	9.094792e+00	2.006371e+01
1.060065024629511e-05	2.400000e+01	2.400000e+01	9.094777e+00	2.007212e+01
1.061139300602030e-05	2.400000e+01	2.400000e+01	9.094756e+00	2.006409e+01
1.062235231953212e-05	2.400000e+01	2.400000e+01	9.094735e+00	2.007197e+01
1.063185948360092e-05	2.400000e+01	2.400000e+01	9.094717e+00	2.006388e+01
1.064203865736133e-05	2.400000e+01	2.400000e+01	9.094698e+00	2.007135e+01
1.064863443764981e-05	2.400000e+01	2.400000e+01	9.094686e+00	2.006353e+01
1.065390588373305e-05	2.400000e+01	2.400000e+01	9.094676e+00	2.007077e+01
1.065781206137568e-05	2.400000e+01	2.400000e+01	9.094668e+00	2.006339e+01
1.066139475970900e-05	2.400000e+01	2.400000e+01	9.094662e+00	2.007036e+01
1.066509622295255e-05	2.400000e+01	2.400000e+01	9.094655e+00	2.006321e+01
1.066997314748777e-05	2.400000e+01	2.400000e+01	9.094646e+00	2.006999e+01
1.067479763852490e-05	2.400000e+01	2.400000e+01	9.094638e+00	2.006288e+01
1.067974746200981e-05	2.400000e+01	2.400000e+01	9.094628e+00	2.006956e+01
1.068480664367108e-05	2.400000e+01	2.400000e+01	9.094620e+00	2.006255e+01
1.069043684869008e-05	2.400000e+01	2.400000e+01	9.094609e+00	2.006907e+01
1.069734004696763e-05	2.400000e+01	2.400000e+01	9.094598e+00	2.006211e+01
1.070841247503211e-05	2.400000e+01	2.400000e+01	9.094578e+00	2.006829e+01
1.072969471494888e-05	2.400000e+01	2.400000e+01	9.094542e+00	2.006082e+01
1.075060349693896e-05	2.400000e+01	2.400000e+01	9.094507e+00	2.006653e+01
1.077967781448882e-05	2.400000e+01	2.400000e+01	9.094460e+00	2.005877e+01
1.081126489673769e-05	2.400000e+01	2.400000e+01	9.094412e+00	2.006401e+01
1.086113992838900e-05	2.400000e+01	2.400000e+01	9.094339e+00	2.005542e+01
1.091272989969046e-05	2.400000e+01	2.400000e+01	9.094270e+00	2.005983e+01
1.099786084079513e-05	2.400000e+01	2.400000e+01	9.094169e+00	2.004983e+01
1.109438831019965e-05	2.400000e+01	2.400000e+01	9.094073e+00	2.005242e+01
1.123795350895852e-05	2.400000e+01	2.400000e+01	9.093968e+00	2.004011e+01
1.146591991752128e-05	2.400000e+01	2.400000e+01	9.093895e+00	2.003753e+01
1.184050268320338e-05	2.400000e+01	2.400000e+01	9.094022e+00	2.001629e+01
1.193244339252786e-05	2.400000e+01	2.400000e+01	9.094109e+00	2.001598e+01
1.211632481117660e-05	2.400000e+01	2.400000e+01	9.094319e+00	2.000889e+01
1.214056161461300e-05	2.400000e+01	2.400000e+01	9.094354e+00	2.000796e+01
1.218903522148557e-05	2.400000e+01	2.400000e+01	9.094424e+00	2.000610e+01
1.220115362320366e-05	2.400000e+01	2.400000e+01	9.094442e+00	2.000563e+01
1.222539042664006e-05	2.400000e+01	2.400000e+01	9.094481e+00	2.000471e+01
1.223144962749921e-05	2.400000e+01	2.400000e+01	9.094490e+00	2.000447e+01
1.224356802921730e-05	2.400000e+01	2.400000e+01	9.094510e+00	2.000401e+01
1.224659762964677e-05	2.400000e+01	2.400000e+01	9.094515e+00	2.000389e+01
1.225265683050592e-05	2.400000e+01	2.400000e+01	9.094524e+00	2.000366e+01
1.225541483091297e-05	2.400000e+01	2.400000e+01	9.094529e+00	2.000356e+01
1.225780739303904e-05	2.400000e+01	2.400000e+01	9.094533e+00	2.000347e+01
1.226029814261655e-05	2.400000e+01	2.400000e+01	9.094538e+00	2.000337e+01
1.226266147694405e-05	2.400000e+01	2.400000e+01	9.094542e+00	2.000328e+01
1.226536729097261e-05	2.400000e+01	2.400000e+01	9.094545e+00	2.000318e+01
1.226821628949495e-05	2.400000e+01	2.400000e+01	9.094550e+00	2.000307e+01
1.227172812985709e-05	2.400000e+01	2.400000e+01	9.094557e+00	2.000294e+01
1.227545666546885e-05	2.400000e+01	2.400000e+01	9.094563e+00	2.000279e+01
1.228016984324183e-05	2.400000e+01	2.400000e+01	9.094571e+00	2.000261e+01
1.228512771419893e-05	2.400000e+01	2.400000e+01	9.094580e+00	2.000242e+01
1.229090969126316e-05	2.400000e+01	2.400000e+01	9.094589e+00	2.000220e+01
1.229879060980310e-05	2.400000e+01	2.400000e+01	9.094603e+00	2.000190e+01
1.230056333159754e-05	2.400000e+01	2.400000e+01	9.094606e+00	2.000183e+01
1.230410877518643e-05	2.400000e+01	2.400000e+01	9.094612e+00	2.000170e+01
1.230529339691570e-05	2.400000e+01	2.400000e+01	9.094614e+00	2.000166e+01
1.230601759683470e-05	2.400000e+01	2.400000e+01	9.094616e+00	2.000163e+01
1.230698344836106e-05	2.400000e+01	2.400000e+01	9.094617e+00	2.000159e+01
1.230734513885980e-05	2.400000e+01	2.400000e+01	9.094618e+00	2.000158e+01
1.230772744494329e-05	2.400000e+01	2.400000e+01	9.094619e+00	2.000156e+01
1.230811702062143e-05	2.400000e+01	2.400000e+01	9.094620e+00	2.000155e+01
1.230859688804630e-05	2.400000e+01	2.400000e+01	9.094620e+00	2.000153e+01
1.230911000643436e-05	2.400000e+01	2.400000e+01	9.094621e+00	2.000151e+01
1.231013624321048e-05	2.400000e+01	2.400000e+01	9.094623e+00	2.000147e+01
1.231218871676249e-05	2.400000e+01	2.400000e+01	9.094626e+00	2.000139e+01
1.231429371592531e-05	2.400000e+01	2.400000e+01	9.094630e+00	2.000131e+01
1.231729361594555e-05	2.400000e+01	2.400000e+01	9.094636e+00	2.000120e+01
1.232020830437149e-05	2.400000e+01	2.400000e+01	9.094641e+00	2.000109e+01
1.232494644624622e-05	2.400000e+01	2.400000e+01	9.094649e+00	2.000091e+01
1.232997734528776e-05	2.400000e+01	2.400000e+01	9.094659e+00	2.000072e+01
1.234003914337106e-05	2.400000e+01	2.400000e+01	9.094677e+00	2.000033e+01
1.235209222117685e-05	2.400000e+01	2.400000e+01	9.094699e+00	1.999987e+01
1.237619837678866e-05	2.400000e+01	2.400000e+01	9.094745e+00	1.999896e+01
1.242441068801227e-05	2.400000e+01	2.400000e+01	9.094839e+00	1.999713e+01
1.250792169486012e-05	2.400000e+01	2.400000e+01	9.095016e+00	1.999397e+01
1.267494370855559e-05	2.400000e+01	2.400000e+01	9.095414e+00	1.998768e+01
1.297304055582053e-05	2.400000e+01	2.400000e+01	9.096275e+00	1.997656e+01
1.344072356919868e-05	2.400000e+01	2.400000e+01	9.098016e+00	1.995935e+01
1.387999999999997e-05	2.400000e+01	2.400000e+01	9.100082e+00	1.994344e+01
1.388010000000000e-05	2.160000e+01	2.400000e+01	9.100083e+00	1.990573e+01
1.388030000000007e-05	1.680000e+01	2.400000e+01	9.100084e+00	1.974687e+01
1.388044128877849e-05	1.340907e+01	2.400000e+01	9.100085e+00	1.953698e+01
1.388058599179282e-05	9.936197e+00	2.400000e+01	9.100085e+00	1.925850e+01
1.388080099755861e-05	4.776059e+00	2.400000e+01	9.100086e+00	1.876863e+01
1.388099999999988e-05	2.224201e-09	2.400000e+01	9.100088e+00	1.824474e+01
1.388105970073230e-05	0.000000e+00	2.400000e+01	9.100088e+00	1.808067e+01
1.388113930170872e-05	0.000000e+00	2.400000e+01	9.100088e+00	1.787063e+01
1.388129850366177e-05	0.000000e+00	2.400000e+01	9.100089e+00	1.748150e+01
1.388161690756787e-05	0.000000e+00	2.400000e+01	9.100091e+00	1.680364e+01
1.388222346321646e-05	0.000000e+00	2.400000e+01	9.100094e+00	1.574103e+01
1.388289477177989e-05	0.000000e+00	2.400000e+01	9.100098e+00	1.469869e+01
1.388389048911074e-05	0.000000e+00	2.400000e+01	9.100102e+00	1.305460e+01
1.388512489268511e-05	0.000000e+00	2.400000e+01	9.100109e+00	1.076541e+01
1.388696513357881e-05	0.000000e+00	2.400000e+01	9.100119e+00	7.259602e+00
1.388905459143099e-05	0.000000e+00	2.400000e+01	9.100129e+00	3.757535e+00
1.389132634247825e-05	0.000000e+00	2.400000e+01	9.100142e+00	8.628017e-01
1.389273686211120e-05	0.000000e+00	2.400000e+01	9.100148e+00	-3.311098e-01
1.389328689878149e-05	0.000000e+00	2.400000e+01	9.100151e+00	-4.500071e-01
1.389384863594522e-05	0.000000e+00	2.400000e+01	9.100154e+00	-4.441663e-01
1.389414609335483e-05	0.000000e+00	2.400000e+01	9.100156e+00	-4.532211e-01
1.389456346412581e-05	0.000000e+00	2.400000e+01	9.100158e+00	-4.495176e-01
1.389504082127007e-05	0.000000e+00	2.400000e+01	9.100161e+00	-4.531389e-01
1.389554390812328e-05	0.000000e+00	2.400000e+01	9.100163e+00	-4.502231e-01
1.389630986687804e-05	0.000000e+00	2.400000e+01	9.100167e+00	-4.523313e-01
1.389718573945671e-05	0.000000e+00	2.400000e+01	9.100172e+00	-4.497696e-01
1.389845648395093e-05	0.000000e+00	2.400000e+01	9.100178e+00	-4.512094e-01
1.390015978497547e-05	0.000000e+00	2.400000e+01	9.100187e+00	-4.486398e-01
1.390250191910035e-05	0.000000e+00	2.400000e+01	9.100199e+00	-4.496100e-01
1.390584957864250e-05	0.000000e+00	2.400000e+01	9.100216e+00	-4.467942e-01
1.391047838111836e-05	0.000000e+00	2.400000e+01	9.100240e+00	-4.473994e-01
1.391709100683988e-05	0.000000e+00	2.400000e+01	9.100274e+00	-4.444121e-01
1.392637916406564e-05	0.000000e+00	2.400000e+01	9.100322e+00	-4.450522e-01
1.393756956352145e-05	0.000000e+00	2.400000e+01	9.100379e+00	-4.424737e-01
1.394884103392128e-05	0.000000e+00	2.400000e+01	9.100436e+00	-4.437897e-01
1.396194480353364e-05	0.000000e+00	2.400000e+01	9.100502e+00	-4.416918e-01
1.397724525637736e-05	0.000000e+00	2.400000e+01	9.100579e+00	-4.432074e-01
1.399753838774690e-05	0.000000e+00	2.400000e+01	9.100681e+00	-4.412018e-01
1.402383604553461e-05	0.000000e+00	2.400000e+01	9.100811e+00	-4.426840e-01
1.406337671460475e-05	0.000000e+00	2.400000e+01	9.101005e+00	-4.405247e-01
1.412576743282695e-05	0.000000e+00	2.400000e+01	9.101303e+00	-4.416684e-01
1.425054886927137e-05	0.000000e+00	2.400000e+01	9.101879e+00	-4.386064e-01
1.450011174216020e-05	0.000000e+00	2.400000e+01	9.102942e+00	-4.378915e-01
1.499923748793765e-05	0.000000e+00	2.400000e+01	9.104709e+00	-4.305772e-01
1.512401892438207e-05	0.000000e+00	2.400000e+01	9.105061e+00	-4.302580e-01
1.537358179727090e-05	0.000000e+00	2.400000e+01	9.105706e+00	-4.274597e-01
1.543597251549311e-05	0.000000e+00	2.400000e+01	9.105845e+00	-4.267473e-01
1.556075395193752e-05	0.000000e+00	2.400000e+01	9.106109e+00	-4.253089e-01
1.559194931104852e-05	0.000000e+00	2.400000e+01	9.106169e+00	-4.249461e-01
1.565434002927073e-05	0.000000e+00	2.400000e+01	9.106286e+00	-4.242166e-01
1.566993770882623e-05	0.000000e+00	2.400000e+01	9.106314e+00	-4.240334e-01
1.570113306793722e-05	0.000000e+00	2.400000e+01	9.106368e+00	-4.236660e-01
1.570893190771497e-05	0.000000e+00	2.400000e+01	9.106381e+00	-4.235739e-01
1.572452958727047e-05	0.000000e+00	2.400000e+01	9.106408e+00	-4.233896e-01
1.572842900715945e-05	0.000000e+00	2.400000e+01	9.106415e+00	-4.233434e-01
1.573622784693720e-05	0.000000e+00	2.400000e+01	9.106427e+00	-4.232511e-01
1.573817755688169e-05	0.000000e+00	2.400000e+01	9.106431e+00	-4.232280e-01
1.574207697677067e-05	0.000000e+00	2.400000e+01	9.106437e+00	-4.231817e-01
1.574305183174281e-05	0.000000e+00	2.400000e+01	9.106439e+00	-4.231702e-01
1.574500154168730e-05	0.000000e+00	2.400000e+01	9.106442e+00	-4.231471e-01
1.574548896917348e-05	0.000000e+00	2.400000e+01	9.106442e+00	-4.231413e-01
1.574646382414562e-05	0.000000e+00	2.400000e+01	9.106444e+00	-4.231297e-01
1.574841353409011e-05	0.000000e+00	2.400000e+01	9.106447e+00	-4.231066e-01
1.574987581654842e-05	0.000000e+00	2.400000e+01	9.106450e+00	-4.230892e-01
1.575112422623004e-05	0.000000e+00	2.400000e+01	9.106452e+00	-4.230744e-01
1.575147143174113e-05	0.000000e+00	2.400000e+01	9.106453e+00	-4.230703e-01
1.575180095809720e-05	0.000000e+00	2.400000e+01	9.106453e+00	-4.230664e-01
1.575202747581064e-05	0.000000e+00	2.400000e+01	9.106454e+00	-4.230637e-01
1.575231647977311e-05	0.000000e+00	2.400000e+01	9.106454e+00	-4.230603e-01
1.575254156256103e-05	0.000000e+00	2.400000e+01	9.106454e+00	-4.230576e-01
1.575279566171984e-05	0.000000e+00	2.400000e+01	9.106455e+00	-4.230546e-01
1.575309317452546e-05	0.000000e+00	2.400000e+01	9.106455e+00	-4.230510e-01
1.575356105693428e-05	0.000000e+00	2.400000e+01	9.106456e+00	-4.230455e-01
1.575399974516412e-05	0.000000e+00	2.400000e+01	9.106457e+00	-4.230403e-01
1.575408171075664e-05	0.000000e+00	2.400000e+01	9.106457e+00	-4.230393e-01
1.575457350431108e-05	0.000000e+00	2.400000e+01	9.106458e+00	-4.230335e-01
1.575507219903679e-05	0.000000e+00	2.400000e+01	9.106459e+00	-4.230275e-01
1.575578728055358e-05	0.000000e+00	2.400000e+01	9.106460e+00	-4.230191e-01
