time	V(vo)
2.623579060837644e-04	1.015502e+01
2.623579060837724e-04	1.015502e+01
2.623579060837884e-04	1.015502e+01
2.623579060838204e-04	1.015502e+01
2.623579060838844e-04	1.015502e+01
2.623579060840124e-04	1.015502e+01
2.623579060842684e-04	1.015502e+01
2.623579060847804e-04	1.015502e+01
2.623579060858044e-04	1.015502e+01
2.623579060878524e-04	1.015502e+01
2.623579060919484e-04	1.015502e+01
2.623579061001404e-04	1.015502e+01
2.623579061165244e-04	1.015502e+01
2.623579061492924e-04	1.015502e+01
2.623579062148284e-04	1.015502e+01
2.623579063459004e-04	1.015502e+01
2.623579066080444e-04	1.015502e+01
2.623579071323324e-04	1.015502e+01
2.623579081809084e-04	1.015502e+01
2.623579102780604e-04	1.015502e+01
2.623579144723644e-04	1.015502e+01
2.623579228609724e-04	1.015502e+01
2.623579396381884e-04	1.015502e+01
2.623579731926204e-04	1.015501e+01
2.623580116785308e-04	1.015501e+01
2.623580523235351e-04	1.015501e+01
2.623580929635656e-04	1.015501e+01
2.623581324509055e-04	1.015500e+01
2.623581764183540e-04	1.015500e+01
2.623582165707522e-04	1.015500e+01
2.623582608037830e-04	1.015499e+01
2.623583008293535e-04	1.015499e+01
2.623583453828339e-04	1.015499e+01
2.623583854649597e-04	1.015499e+01
2.623584300392507e-04	1.015498e+01
2.623584701083561e-04	1.015498e+01
2.623585147100885e-04	1.015498e+01
2.623585741966729e-04	1.015497e+01
2.623586398209246e-04	1.015497e+01
2.623587026786152e-04	1.015496e+01
2.623587687647641e-04	1.015496e+01
2.623588315832036e-04	1.015495e+01
2.623588965508790e-04	1.015495e+01
2.623589597193977e-04	1.015494e+01
2.623590246119643e-04	1.015494e+01
2.623590881423488e-04	1.015493e+01
2.623591527550928e-04	1.015493e+01
2.623592164109254e-04	1.015493e+01
2.623592808677424e-04	1.015492e+01
2.623593446745432e-04	1.015492e+01
2.623594166963923e-04	1.015491e+01
2.623595112268856e-04	1.015491e+01
2.623596323317095e-04	1.015490e+01
2.623597985641967e-04	1.015488e+01
2.623600365571329e-04	1.015487e+01
2.623604416767341e-04	1.015484e+01
2.623612519159364e-04	1.015478e+01
2.623628723943409e-04	1.015467e+01
2.623661133511501e-04	1.015444e+01
2.623725952647684e-04	1.015397e+01
2.623794141234191e-04	1.015349e+01
2.623858978934525e-04	1.015303e+01
2.623863531285102e-04	1.015299e+01
2.623872635986256e-04	1.015293e+01
2.623890845388565e-04	1.015280e+01
2.623908887575351e-04	1.015267e+01
2.623944971948924e-04	1.015242e+01
2.623984580463559e-04	1.015213e+01
2.624033784145522e-04	1.015179e+01
2.624079878770762e-04	1.015146e+01
2.624152785186480e-04	1.015094e+01
2.624218673180277e-04	1.015048e+01
2.624350449167871e-04	1.014954e+01
2.624469061058970e-04	1.014871e+01
2.624560817142460e-04	1.014806e+01
2.624661732212103e-04	1.014735e+01
2.624780668429925e-04	1.014651e+01
2.624968186038011e-04	1.014519e+01
2.625167310665481e-04	1.014380e+01
2.625382866301925e-04	1.014229e+01
2.625624827413052e-04	1.014061e+01
2.625849643994769e-04	1.013904e+01
2.626075096975565e-04	1.013748e+01
2.626293160817010e-04	1.013597e+01
2.626520069455743e-04	1.013441e+01
2.626743141573268e-04	1.013287e+01
2.626969743582613e-04	1.013132e+01
2.627192158504900e-04	1.012980e+01
2.627417478629409e-04	1.012826e+01
2.627640617425116e-04	1.012674e+01
2.627865899243064e-04	1.012522e+01
2.628089412960420e-04	1.012370e+01
2.628314290387844e-04	1.012219e+01
2.628537975761213e-04	1.012068e+01
2.628762681429913e-04	1.011917e+01
2.628899998625005e-04	1.011826e+01
2.628913730344514e-04	1.011816e+01
2.628934111914568e-04	1.011803e+01
2.628945851444339e-04	1.011795e+01
2.628957251583793e-04	1.011787e+01
2.628966535069546e-04	1.011781e+01
2.628974967403189e-04	1.011775e+01
2.628982813529488e-04	1.011770e+01
2.628990924296502e-04	1.011765e+01
2.628999916396255e-04	1.011759e+01
2.629010679066889e-04	1.011752e+01
2.629024637710127e-04	1.011742e+01
2.629043731031202e-04	1.011730e+01
2.629071292237838e-04	1.011711e+01
2.629112437713745e-04	1.011684e+01
2.629175432944050e-04	1.011642e+01
2.629273554608797e-04	1.011576e+01
2.629428217823964e-04	1.011473e+01
2.629673002133809e-04	1.011311e+01
2.629722464025509e-04	1.011278e+01
2.629821387808910e-04	1.011213e+01
2.629902914411363e-04	1.011159e+01
2.629958931033490e-04	1.011122e+01
2.630010509415645e-04	1.011088e+01
2.630064524954046e-04	1.011052e+01
2.630117404861203e-04	1.011018e+01
2.630168608145913e-04	1.010984e+01
2.630246798292855e-04	1.010932e+01
2.630373212093929e-04	1.010849e+01
2.630506136512647e-04	1.010762e+01
2.630535413063673e-04	1.010742e+01
2.630593966165724e-04	1.010704e+01
2.630661196242945e-04	1.010660e+01
2.630733223850373e-04	1.010612e+01
2.630787685464855e-04	1.010576e+01
2.630848015743475e-04	1.010536e+01
2.630894271514852e-04	1.010506e+01
2.630919608443484e-04	1.010489e+01
2.630951004554965e-04	1.010469e+01
2.630996818535799e-04	1.010438e+01
2.631044517323046e-04	1.010407e+01
2.631114367961489e-04	1.010361e+01
2.631213205929315e-04	1.010295e+01
2.631342155248624e-04	1.010210e+01
2.631527925990340e-04	1.010087e+01
2.631859170238737e-04	1.009868e+01
2.632199060118057e-04	1.009642e+01
2.632878839876697e-04	1.009190e+01
2.633544914129903e-04	1.008745e+01
2.634136690984780e-04	1.008348e+01
2.634787162946245e-04	1.007910e+01
2.635419150939221e-04	1.007483e+01
2.636079737179547e-04	1.007034e+01
2.636092587379356e-04	1.007026e+01
2.636118287778974e-04	1.007008e+01
2.636118983285790e-04	1.007008e+01
2.636120374299424e-04	1.007007e+01
2.636123156326691e-04	1.007005e+01
2.636126471697426e-04	1.007003e+01
2.636129743548652e-04	1.007000e+01
2.636130120200858e-04	1.007000e+01
2.636130873505271e-04	1.007000e+01
2.636131061831375e-04	1.007000e+01
2.636131438483581e-04	1.006999e+01
2.636132191787995e-04	1.006999e+01
2.636132812621825e-04	1.006998e+01
2.636133401212735e-04	1.006998e+01
2.636134220433441e-04	1.006997e+01
2.636135047214882e-04	1.006997e+01
2.636136700777765e-04	1.006996e+01
2.636140007903529e-04	1.006993e+01
2.636143316568381e-04	1.006991e+01
2.636146506061455e-04	1.006989e+01
2.636150526950628e-04	1.006986e+01
2.636155948203171e-04	1.006983e+01
2.636163698050617e-04	1.006977e+01
2.636172831313664e-04	1.006971e+01
2.636181676523607e-04	1.006965e+01
2.636191101215112e-04	1.006959e+01
2.636199835347429e-04	1.006953e+01
2.636208932313287e-04	1.006947e+01
2.636217725058837e-04	1.006941e+01
2.636226853861370e-04	1.006934e+01
2.636235204116473e-04	1.006929e+01
2.636244534286979e-04	1.006922e+01
2.636253341806000e-04	1.006916e+01
2.636262572526280e-04	1.006910e+01
2.636271331351486e-04	1.006904e+01
2.636280443105509e-04	1.006898e+01
2.636289288399364e-04	1.006892e+01
2.636298382836976e-04	1.006886e+01
2.636307267436610e-04	1.006880e+01
2.636318193276127e-04	1.006872e+01
2.636331913670754e-04	1.006863e+01
2.636350349362799e-04	1.006850e+01
2.636375003248579e-04	1.006834e+01
2.636412608780667e-04	1.006808e+01
2.636455729109364e-04	1.006779e+01
2.636495319513918e-04	1.006752e+01
2.636533174610676e-04	1.006726e+01
2.636582822448516e-04	1.006692e+01
2.636633226331674e-04	1.006658e+01
2.636699359610429e-04	1.006613e+01
2.636758279032752e-04	1.006572e+01
2.636814488908776e-04	1.006534e+01
2.636885412687791e-04	1.006486e+01
2.636957911516216e-04	1.006436e+01
2.637033761556573e-04	1.006384e+01
2.637102202439573e-04	1.006338e+01
2.637188512446992e-04	1.006279e+01
2.637266792808717e-04	1.006225e+01
2.637341110215679e-04	1.006174e+01
2.637431932582979e-04	1.006112e+01
2.637443604147669e-04	1.006104e+01
2.637467676749842e-04	1.006087e+01
2.637469135695429e-04	1.006087e+01
2.637469157457548e-04	1.006087e+01
2.637469157542557e-04	1.006087e+01
2.637469157712573e-04	1.006087e+01
2.637469158052606e-04	1.006087e+01
2.637469158732672e-04	1.006087e+01
2.637469158902689e-04	1.006087e+01
2.637469159242722e-04	1.006087e+01
2.637469159922788e-04	1.006087e+01
2.637469160092804e-04	1.006087e+01
2.637469160432837e-04	1.006087e+01
2.637469160517846e-04	1.006087e+01
2.637469160687862e-04	1.006087e+01
2.637469161027895e-04	1.006087e+01
2.637469161038522e-04	1.006087e+01
2.637469161059774e-04	1.006087e+01
2.637469161102277e-04	1.006087e+01
2.637469161112904e-04	1.006087e+01
2.637469161134156e-04	1.006087e+01
2.637469161139469e-04	1.006087e+01
2.637469161150095e-04	1.006087e+01
2.637469161152751e-04	1.006087e+01
2.637469161153416e-04	1.006087e+01
2.637469161153581e-04	1.006087e+01
2.637469161153591e-04	1.006087e+01
2.637469161153611e-04	1.006087e+01
2.637469161153651e-04	1.006087e+01
2.637469161153732e-04	1.006087e+01
2.637469161153891e-04	1.006087e+01
2.637469161154211e-04	1.006087e+01
2.637469161154852e-04	1.006087e+01
2.637469161155011e-04	1.006087e+01
2.637469161155331e-04	1.006087e+01
2.637469161155412e-04	1.006087e+01
2.637469161155571e-04	1.006087e+01
2.637469161155891e-04	1.006087e+01
2.637469161155972e-04	1.006087e+01
2.637469161155992e-04	1.006087e+01
2.637469161156032e-04	1.006087e+01
2.637469161156112e-04	1.006087e+01
2.637469161156132e-04	1.006087e+01
2.637469161156142e-04	1.006087e+01
2.637469161156162e-04	1.006087e+01
2.637469161156172e-04	1.006087e+01
2.637469161156192e-04	1.006087e+01
2.637469161156232e-04	1.006087e+01
2.637469161156241e-04	1.006087e+01
2.637469161156262e-04	1.006087e+01
2.637469161156271e-04	1.006087e+01
2.637469161156281e-04	1.006087e+01
2.637469161156301e-04	1.006087e+01
2.637469161156341e-04	1.006087e+01
2.637469161156421e-04	1.006087e+01
2.637469161156442e-04	1.006087e+01
2.637469161156482e-04	1.006087e+01
2.637469161156491e-04	1.006087e+01
2.637469161156511e-04	1.006087e+01
2.637469161156521e-04	1.006087e+01
2.637469161156541e-04	1.006087e+01
2.637469161156581e-04	1.006087e+01
2.637469161156591e-04	1.006087e+01
2.637469161156611e-04	1.006087e+01
2.637469161156651e-04	1.006087e+01
2.637469161156732e-04	1.006087e+01
2.637469161156891e-04	1.006087e+01
2.637469161156932e-04	1.006087e+01
2.637469161157012e-04	1.006087e+01
2.637469161157172e-04	1.006087e+01
2.637469161157212e-04	1.006087e+01
2.637469161157292e-04	1.006087e+01
2.637469161157452e-04	1.006087e+01
2.637469161157772e-04	1.006087e+01
2.637469161157852e-04	1.006087e+01
2.637469161158012e-04	1.006087e+01
2.637469161158332e-04	1.006087e+01
2.637469161158412e-04	1.006087e+01
2.637469161158432e-04	1.006087e+01
2.637469161158472e-04	1.006087e+01
2.637469161158552e-04	1.006087e+01
2.637469161158712e-04	1.006087e+01
2.637469161159032e-04	1.006087e+01
2.637469161159112e-04	1.006087e+01
2.637469161159272e-04	1.006087e+01
2.637469161159592e-04	1.006087e+01
2.637469161159672e-04	1.006087e+01
2.637469161159693e-04	1.006087e+01
2.637469161159733e-04	1.006087e+01
2.637469161159813e-04	1.006087e+01
2.637469161159823e-04	1.006087e+01
2.637469161159832e-04	1.006087e+01
2.637469161159852e-04	1.006087e+01
2.637469161159893e-04	1.006087e+01
2.637469161159973e-04	1.006087e+01
2.637469161160133e-04	1.006087e+01
2.637469161160453e-04	1.006087e+01
2.637469161160533e-04	1.006087e+01
2.637469161160553e-04	1.006087e+01
2.637469161160593e-04	1.006087e+01
2.637469161160603e-04	1.006087e+01
2.637469161160623e-04	1.006087e+01
2.637469161160633e-04	1.006087e+01
2.637469161160653e-04	1.006087e+01
2.637469161160693e-04	1.006087e+01
2.637469161160702e-04	1.006087e+01
2.637469161160722e-04	1.006087e+01
2.637469161160763e-04	1.006087e+01
2.637469161160843e-04	1.006087e+01
2.637469161160863e-04	1.006087e+01
2.637469161160873e-04	1.006087e+01
2.637469161160893e-04	1.006087e+01
2.637469161160902e-04	1.006087e+01
2.637469161160912e-04	1.006087e+01
2.637469161160932e-04	1.006087e+01
2.637469161160942e-04	1.006087e+01
2.637469161160952e-04	1.006087e+01
2.637469161160972e-04	1.006087e+01
2.637469161161012e-04	1.006087e+01
2.637469161161092e-04	1.006087e+01
2.637469161161252e-04	1.006087e+01
2.637469161161572e-04	1.006087e+01
2.637469161161652e-04	1.006087e+01
2.637469161161662e-04	1.006087e+01
2.637469161161682e-04	1.006087e+01
2.637469161161692e-04	1.006087e+01
2.637469161161712e-04	1.006087e+01
2.637469161161752e-04	1.006087e+01
2.637469161161832e-04	1.006087e+01
2.637469161161992e-04	1.006087e+01
2.637469161162312e-04	1.006087e+01
2.637469161162952e-04	1.006087e+01
2.637469161164232e-04	1.006087e+01
2.637469161166792e-04	1.006087e+01
2.637469161171912e-04	1.006087e+01
2.637469161182152e-04	1.006087e+01
2.637469161202632e-04	1.006087e+01
2.637469161243592e-04	1.006087e+01
2.637469161325512e-04	1.006087e+01
2.637469161489352e-04	1.006087e+01
2.637469161817032e-04	1.006087e+01
2.637469162472392e-04	1.006087e+01
2.637469163783112e-04	1.006087e+01
2.637469166404552e-04	1.006087e+01
2.637469171647432e-04	1.006087e+01
2.637469182133192e-04	1.006087e+01
2.637469203104712e-04	1.006087e+01
2.637469245047752e-04	1.006086e+01
2.637469279614997e-04	1.006086e+01
2.637469317562116e-04	1.006086e+01
2.637469352133376e-04	1.006086e+01
2.637469401590629e-04	1.006086e+01
2.637469451355498e-04	1.006086e+01
2.637469550885237e-04	1.006086e+01
2.637469749944715e-04	1.006086e+01
2.637469936296318e-04	1.006086e+01
2.637470134969413e-04	1.006086e+01
2.637470314924144e-04	1.006086e+01
2.637470544018647e-04	1.006086e+01
2.637470751302928e-04	1.006085e+01
2.637470948101055e-04	1.006085e+01
2.637471190973492e-04	1.006085e+01
2.637471411937708e-04	1.006085e+01
2.637471621998260e-04	1.006085e+01
2.637471878989088e-04	1.006085e+01
2.637472113215934e-04	1.006085e+01
2.637472335938090e-04	1.006084e+01
2.637472596890514e-04	1.006084e+01
2.637472840607430e-04	1.006084e+01
2.637473070523234e-04	1.006084e+01
2.637473340528782e-04	1.006084e+01
2.637473592268707e-04	1.006083e+01
2.637473829909880e-04	1.006083e+01
2.637474108919456e-04	1.006083e+01
2.637474368563741e-04	1.006083e+01
2.637474613949609e-04	1.006083e+01
2.637474901877403e-04	1.006083e+01
2.637475169359934e-04	1.006082e+01
2.637475422434924e-04	1.006082e+01
2.637475719205871e-04	1.006082e+01
2.637475994303849e-04	1.006082e+01
2.637476183548791e-04	1.006082e+01
2.637476213862756e-04	1.006082e+01
2.637476233875562e-04	1.006082e+01
2.637476245769024e-04	1.006082e+01
2.637476260530068e-04	1.006082e+01
2.637476284064402e-04	1.006082e+01
2.637476310653697e-04	1.006082e+01
2.637476335498122e-04	1.006082e+01
2.637476362156038e-04	1.006082e+01
2.637476391460492e-04	1.006082e+01
2.637476431789590e-04	1.006082e+01
2.637476481619883e-04	1.006081e+01
2.637476553283231e-04	1.006081e+01
2.637476643929344e-04	1.006081e+01
2.637476755093348e-04	1.006081e+01
2.637476898897990e-04	1.006081e+01
2.637477104326712e-04	1.006081e+01
2.637477433007115e-04	1.006081e+01
2.637478062594746e-04	1.006080e+01
2.637479321770008e-04	1.006080e+01
